Time,Acetate,CO2,CH4,H2,H,M_CH4_ace,M_CH4_H2
1.618728,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.960414,350.000000
1.618844,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.960138,350.000000
1.618959,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.959862,350.000000
1.619075,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.959585,350.000000
1.619191,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.959309,350.000000
1.619307,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.959033,350.000000
1.619422,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.958757,350.000000
1.619538,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.958481,350.000000
1.619654,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.958204,350.000000
1.619770,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.957928,350.000000
1.619885,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.957652,350.000000
1.620001,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.957376,350.000000
1.620117,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.957100,350.000000
1.620233,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.956823,350.000000
1.620348,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.956547,350.000000
1.620464,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.956271,350.000000
1.620580,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.955995,350.000000
1.620696,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.955719,350.000000
1.620811,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.955442,350.000000
1.620927,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.955166,350.000000
1.621043,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.954890,350.000000
1.621159,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.954614,350.000000
1.621274,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.954338,350.000000
1.621390,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.954061,350.000000
1.621506,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.953785,350.000000
1.621622,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.953509,350.000000
1.621737,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.953233,350.000000
1.621853,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.952957,350.000000
1.621969,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.952680,350.000000
1.622085,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.952404,350.000000
1.622200,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.952128,350.000000
1.622316,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.951852,350.000000
1.622432,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.951576,350.000000
1.622548,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.951299,350.000000
1.622663,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.951023,350.000000
1.622779,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.950747,350.000000
1.622895,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.950471,350.000000
1.623011,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.950195,350.000000
1.623126,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.949919,350.000000
1.623242,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.949642,350.000000
1.623358,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.949366,350.000000
1.623474,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.949090,350.000000
1.623589,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.948814,350.000000
1.623705,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.948538,350.000000
1.623821,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.948261,350.000000
1.623937,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.947985,350.000000
1.624052,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.947709,350.000000
1.624168,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.947433,350.000000
1.624284,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.947157,350.000000
1.624400,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.946880,350.000000
1.624515,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.946604,350.000000
1.624631,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.946328,350.000000
1.624747,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.946052,350.000000
1.624863,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.945776,350.000000
1.624978,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.945499,350.000000
1.625094,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.945223,350.000000
1.625210,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.944947,350.000000
1.625326,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.944671,350.000000
1.625441,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.944395,350.000000
1.625557,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.944118,350.000000
1.625673,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.943842,350.000000
1.625789,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.943566,350.000000
1.625904,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.943290,350.000000
1.626020,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.943014,350.000000
1.626136,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.942737,350.000000
1.626252,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.942461,350.000000
1.626367,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.942185,350.000000
1.626483,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.941909,350.000000
1.626599,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.941633,350.000000
1.626715,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.941357,350.000000
1.626830,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.941080,350.000000
1.626946,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.940804,350.000000
1.627062,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.940528,350.000000
1.627177,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.940252,350.000000
1.627293,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.939976,350.000000
1.627409,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.939699,350.000000
1.627525,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.939423,350.000000
1.627640,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.939147,350.000000
1.627756,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.938871,350.000000
1.627872,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.938595,350.000000
1.627988,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.938318,350.000000
1.628103,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.938042,350.000000
1.628219,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.937766,350.000000
1.628335,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.937490,350.000000
1.628451,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.937214,350.000000
1.628566,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.936938,350.000000
1.628682,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.936661,350.000000
1.628798,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.936385,350.000000
1.628914,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.936109,350.000000
1.629029,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.935833,350.000000
1.629145,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.935557,350.000000
1.629261,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.935280,350.000000
1.629377,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.935004,350.000000
1.629492,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.934728,350.000000
1.629608,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.934452,350.000000
1.629724,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.934176,350.000000
1.629840,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.933900,350.000000
1.629955,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.933623,350.000000
1.630071,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.933347,350.000000
1.630187,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.933071,350.000000
1.630303,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.932795,350.000000
1.630418,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.932519,350.000000
1.630534,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.932242,350.000000
1.630650,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.931966,350.000000
1.630766,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.931690,350.000000
1.630881,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.931414,350.000000
1.630997,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.931138,350.000000
1.631113,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.930861,350.000000
1.631229,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.930585,350.000000
1.631344,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.930309,350.000000
1.631460,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.930033,350.000000
1.631576,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.929757,350.000000
1.631692,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.929481,350.000000
1.631807,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.929204,350.000000
1.631923,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.928928,350.000000
1.632039,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.928652,350.000000
1.632155,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.928376,350.000000
1.632270,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.928100,350.000000
1.632386,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.927824,350.000000
1.632502,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.927547,350.000000
1.632618,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.927271,350.000000
1.632733,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.926995,350.000000
1.632849,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.926719,350.000000
1.632965,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.926443,350.000000
1.633081,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.926166,350.000000
1.633196,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.925890,350.000000
1.633312,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.925614,350.000000
1.633428,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.925338,350.000000
1.633544,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.925062,350.000000
1.633659,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.924786,350.000000
1.633775,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.924509,350.000000
1.633891,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.924233,350.000000
1.634007,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.923957,350.000000
1.634122,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.923681,350.000000
1.634238,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.923405,350.000000
1.634354,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.923129,350.000000
1.634470,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.922852,350.000000
1.634585,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.922576,350.000000
1.634701,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.922300,350.000000
1.634817,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.922024,350.000000
1.634933,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.921748,350.000000
1.635048,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.921471,350.000000
1.635164,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.921195,350.000000
1.635280,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.920919,350.000000
1.635396,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.920643,350.000000
1.635511,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.920367,350.000000
1.635627,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.920091,350.000000
1.635743,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.919814,350.000000
1.635859,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.919538,350.000000
1.635974,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.919262,350.000000
1.636090,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.918986,350.000000
1.636206,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.918710,350.000000
1.636322,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.918434,350.000000
1.636437,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.918157,350.000000
1.636553,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.917881,350.000000
1.636669,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.917605,350.000000
1.636785,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.917329,350.000000
1.636900,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.917053,350.000000
1.637016,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.916777,350.000000
1.637132,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.916500,350.000000
1.637248,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.916224,350.000000
1.637363,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.915948,350.000000
1.637479,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.915672,350.000000
1.637595,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.915396,350.000000
1.637711,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.915120,350.000000
1.637826,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.914843,350.000000
1.637942,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.914567,350.000000
1.638058,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.914291,350.000000
1.638174,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.914015,350.000000
1.638289,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.913739,350.000000
1.638405,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.913463,350.000000
1.638521,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.913186,350.000000
1.638636,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.912910,350.000000
1.638752,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.912634,350.000000
1.638868,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.912358,350.000000
1.638984,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.912082,350.000000
1.639099,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.911806,350.000000
1.639215,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.911529,350.000000
1.639331,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.911253,350.000000
1.639447,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.910977,350.000000
1.639562,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.910701,350.000000
1.639678,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.910425,350.000000
1.639794,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.910149,350.000000
1.639910,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.909872,350.000000
1.640025,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.909596,350.000000
1.640141,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.909320,350.000000
1.640257,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.909044,350.000000
1.640373,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.908768,350.000000
1.640488,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.908492,350.000000
1.640604,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.908215,350.000000
1.640720,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.907939,350.000000
1.640836,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.907663,350.000000
1.640951,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.907387,350.000000
1.641067,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.907111,350.000000
1.641183,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.906835,350.000000
1.641299,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.906558,350.000000
1.641414,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.906282,350.000000
1.641530,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.906006,350.000000
1.641646,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.905730,350.000000
1.641762,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.905454,350.000000
1.641877,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.905178,350.000000
1.641993,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.904901,350.000000
1.642109,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.904625,350.000000
1.642225,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.904349,350.000000
1.642340,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.904073,350.000000
1.642456,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.903797,350.000000
1.642572,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.903521,350.000000
1.642688,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.903244,350.000000
1.642803,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.902968,350.000000
1.642919,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.902692,350.000000
1.643035,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.902416,350.000000
1.643151,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.902140,350.000000
1.643266,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.901864,350.000000
1.643382,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.901587,350.000000
1.643498,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.901311,350.000000
1.643614,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.901035,350.000000
1.643729,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.900759,350.000000
1.643845,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.900483,350.000000
1.643961,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.900207,350.000000
1.644077,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.899931,350.000000
1.644192,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.899654,350.000000
1.644308,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.899378,350.000000
1.644424,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.899102,350.000000
1.644540,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.898826,350.000000
1.644655,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.898550,350.000000
1.644771,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.898274,350.000000
1.644887,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.897997,350.000000
1.645003,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.897721,350.000000
1.645118,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.897445,350.000000
1.645234,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.897169,350.000000
1.645350,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.896893,350.000000
1.645466,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.896617,350.000000
1.645581,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.896341,350.000000
1.645697,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.896064,350.000000
1.645813,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.895788,350.000000
1.645929,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.895512,350.000000
1.646044,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.895236,350.000000
1.646160,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.894960,350.000000
1.646276,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.894684,350.000000
1.646392,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.894407,350.000000
1.646507,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.894131,350.000000
1.646623,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.893855,350.000000
1.646739,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.893579,350.000000
1.646855,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.893303,350.000000
1.646970,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.893027,350.000000
1.647086,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.892751,350.000000
1.647202,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.892474,350.000000
1.647318,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.892198,350.000000
1.647433,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.891922,350.000000
1.647549,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.891646,350.000000
1.647665,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.891370,350.000000
1.647781,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.891094,350.000000
1.647896,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.890817,350.000000
1.648012,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.890541,350.000000
1.648128,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.890265,350.000000
1.648244,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.889989,350.000000
1.648359,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.889713,350.000000
1.648475,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.889437,350.000000
1.648591,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.889161,350.000000
1.648707,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.888884,350.000000
1.648822,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.888608,350.000000
1.648938,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.888332,350.000000
1.649054,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.888056,350.000000
1.649170,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.887780,350.000000
1.649285,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.887504,350.000000
1.649401,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.887228,350.000000
1.649517,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.886951,350.000000
1.649633,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.886675,350.000000
1.649748,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.886399,350.000000
1.649864,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.886123,350.000000
1.649980,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.885847,350.000000
1.650095,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.885571,350.000000
1.650211,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.885295,350.000000
1.650327,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.885018,350.000000
1.650443,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.884742,350.000000
1.650558,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.884466,350.000000
1.650674,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.884190,350.000000
1.650790,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.883914,350.000000
1.650906,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.883638,350.000000
1.651021,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.883361,350.000000
1.651137,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.883085,350.000000
1.651253,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.882809,350.000000
1.651369,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.882533,350.000000
1.651484,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.882257,350.000000
1.651600,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.881981,350.000000
1.651716,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.881705,350.000000
1.651832,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.881428,350.000000
1.651947,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.881152,350.000000
1.652063,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.880876,350.000000
1.652179,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.880600,350.000000
1.652295,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.880324,350.000000
1.652410,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.880048,350.000000
1.652526,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.879772,350.000000
1.652642,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.879495,350.000000
1.652758,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.879219,350.000000
1.652873,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.878943,350.000000
1.652989,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.878667,350.000000
1.653105,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.878391,350.000000
1.653221,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.878115,350.000000
1.653336,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.877839,350.000000
1.653452,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.877563,350.000000
1.653568,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.877286,350.000000
1.653684,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.877010,350.000000
1.653799,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.876734,350.000000
1.653915,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.876458,350.000000
1.654031,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.876182,350.000000
1.654147,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.875906,350.000000
1.654262,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.875630,350.000000
1.654378,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.875353,350.000000
1.654494,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.875077,350.000000
1.654610,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.874801,350.000000
1.654725,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.874525,350.000000
1.654841,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.874249,350.000000
1.654957,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.873973,350.000000
1.655073,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.873697,350.000000
1.655188,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.873420,350.000000
1.655304,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.873144,350.000000
1.655420,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.872868,350.000000
1.655536,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.872592,350.000000
1.655651,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.872316,350.000000
1.655767,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.872040,350.000000
1.655883,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.871764,350.000000
1.655999,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.871487,350.000000
1.656114,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.871211,350.000000
1.656230,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.870935,350.000000
1.656346,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.870659,350.000000
1.656462,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.870383,350.000000
1.656577,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.870107,350.000000
1.656693,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.869831,350.000000
1.656809,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.869555,350.000000
1.656925,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.869278,350.000000
1.657040,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.869002,350.000000
